tx_id,user_id,amount,is_fraudulent,created_at,device_type,country,device_id
552,481256.06,False,2022-09-10 08:51:19,216.100.171.52,149.135.58.197,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/61.0.805.0 Safari/536.1",c32c51eb-fff3-4704-83b9-54006fbf7cf2,Laptop,"Miller, Burns and Perez Bank",GB88ANXW26490811543773,Bahrain,BDT
236,489745.91,False,2025-07-25 14:32:57,154.217.178.170,222.110.22.27,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.1),c0234a95-9ac9-4fbc-af93-399b432c6330,Mobile,"Jones, Jones and Young Bank",GB82NMFJ53004464160708,France,DJF
666,645502.02,False,2022-06-26 18:56:26,211.86.182.125,152.150.233.222,Opera/8.83.(X11; Linux i686; sr-ME) Presto/2.9.163 Version/11.00,3144d0c9-cb4d-4403-9749-f301826d4645,Laptop,Reed Ltd Bank,GB04VREC54227053498952,Comoros,HTG
612,243080.40,False,1986-01-17 15:12:14,216.246.150.228,15.137.148.4,"Mozilla/5.0 (Linux; Android 4.2.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/53.0.844.0 Safari/536.2",2301269b-d030-4a38-a25e-319ed3ca592b,Mobile,"Newton, Gilbert and Bowers Bank",GB10EMYE70840383090914,Wallis and Futuna,GEL
769,118484.57,False,2024-09-12 21:41:58,160.150.204.168,80.244.59.252,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_5 rv:5.0; pl-PL) AppleWebKit/534.35.3 (KHTML, like Gecko) Version/5.0.3 Safari/534.35.3",e0ea964f-06e7-4857-a3cc-670d171cbb68,Desktop,Stevens Inc Bank,GB86CKCF82655846733979,Puerto Rico,GBP
139,523287.03,False,1979-10-26 07:34:48,184.247.215.95,159.209.209.233,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_3 rv:5.0; ja-JP) AppleWebKit/534.31.6 (KHTML, like Gecko) Version/5.1 Safari/534.31.6",e08c6ece-38e2-4a9d-9bc9-850bd43e472f,Desktop,Gates-Jones Bank,GB91BJVF14077370071832,Faroe Islands,HNL
745,560185.19,False,2003-03-24 17:37:54,156.45.61.124,202.140.46.15,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/531.16.7 (KHTML, like Gecko) Version/5.0.4 Safari/531.16.7",c0c6349b-418d-43d9-b4f8-ce49491ed14f,Mobile,Brown-Green Bank,GB91KFKA77518945756124,Syrian Arab Republic,SHP
960,876808.30,False,1989-12-14 12:31:00,222.80.100.110,2.26.60.192,Opera/9.52.(Windows NT 6.2; fy-NL) Presto/2.9.188 Version/11.00,afc0da21-2651-42d9-b6aa-08e6f3a1fbc9,Mobile,"Campbell, Bush and Mathis Bank",GB54IHLU53718489484152,Reunion,PLN
970,600522.70,False,2005-05-06 14:50:11,222.199.103.35,124.212.176.198,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/5470-08-16 01:08:20 Firefox/3.6.2,cb5e4869-b686-45ab-8c9d-7cad685fcabe,Mobile,"Hines, Stevens and Vega Bank",GB66FWFZ37420720100980,Slovakia (Slovak Republic),MDL
9,877598.13,False,2005-11-01 08:27:59,43.88.252.198,7.204.244.57,Opera/9.19.(Windows NT 5.2; ia-FR) Presto/2.9.181 Version/12.00,d5d785e6-f409-418a-9810-4d3732219354,Mobile,Lopez and Sons Bank,GB88ROIA71504539952580,Anguilla,FKP
33,581396.43,False,1975-11-10 00:58:22,128.96.140.111,162.53.32.167,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_5) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/40.0.820.0 Safari/532.1",446bb757-c815-4f52-8101-0194988a1010,Mobile,Moore Group Bank,GB98DZVB69861770994322,North Macedonia,DZD
305,662044.48,False,1972-01-17 13:46:17,210.65.96.14,178.98.189.72,Mozilla/5.0 (Windows NT 5.0; dv-MV; rv:1.9.2.20) Gecko/5121-11-26 01:03:51 Firefox/9.0,3a4d321d-0c19-4fcb-adec-534902fe7438,Mobile,Cameron-Olson Bank,GB95NFWL15533841249684,Holy See (Vatican City State),INR
487,483428.36,False,2007-09-25 11:38:40,213.161.186.74,31.52.232.199,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/33.0.887.0 Safari/531.2",3ba26626-eef0-44fe-ad79-d1aa113d8a38,Desktop,"Mullins, Greene and Hernandez Bank",GB78PYHU34400419901929,Iran,ILS
718,525187.53,False,1977-02-01 19:37:18,29.217.182.84,137.152.62.64,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.8.1 (KHTML, like Gecko) Version/5.0 Safari/533.8.1",a03bf417-b062-4a25-9147-41fb66728f53,Laptop,Thornton-Perez Bank,GB41BUDK97478219736733,Heard Island and McDonald Islands,EUR
876,377438.27,False,1971-06-28 06:46:13,61.35.179.65,163.160.154.159,Opera/9.62.(X11; Linux i686; ar-EH) Presto/2.9.187 Version/11.00,475bfd7d-fd99-43c7-af67-f2bafb6a09a7,Mobile,Thomas and Sons Bank,GB56OJZI25699464021165,Ireland,AMD
569,148707.60,False,2021-04-10 03:04:46,40.162.91.242,198.210.136.144,Mozilla/5.0 (Android 12.1; Mobile; rv:54.0) Gecko/54.0 Firefox/54.0,f67ccc99-1bff-4f33-a957-8373858a6d4a,Laptop,Wright LLC Bank,GB21PWFR69370441527672,Zimbabwe,GMD
888,689447.00,False,2006-01-27 22:49:25,11.241.89.246,197.150.242.37,Opera/9.37.(Windows CE; ht-HT) Presto/2.9.164 Version/12.00,39700e25-66b3-46fd-ac38-f98b745353b4,Desktop,"Cook, Swanson and Rose Bank",GB33TTDA97530288745549,Barbados,SGD
33,240761.04,False,2000-10-20 03:06:27,184.111.208.137,213.125.145.172,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/5.1),6080f6b2-d1db-44f6-bb44-d6706a1369c1,Tablet,Clark and Sons Bank,GB32XAKB52900320234571,Azerbaijan,CHF
144,480609.66,False,1985-10-01 16:24:52,52.243.155.45,212.37.120.110,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; hy-AM) AppleWebKit/532.34.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6532.34.3",64c5d522-9a29-4aa3-9142-e1fb4a32598c,Mobile,"Martin, Phillips and Patton Bank",GB89RGGQ99861008657014,Myanmar,EUR
955,967476.96,False,1991-01-17 01:30:28,203.230.101.53,60.87.227.94,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.1),7a8fca6d-6501-4b46-902c-6317730946c7,Tablet,Wilkinson-Jefferson Bank,GB71BZBQ54185790116881,New Zealand,MZN
401,528158.93,False,1984-10-22 06:06:21,199.115.202.25,173.178.70.220,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/7404-02-05 07:12:13 Firefox/10.0,fbf003b9-1e95-41ee-8da3-08096ed78ba0,Desktop,"Powell, Mcfarland and Gilbert Bank",GB96JPAS34538278656798,Turks and Caicos Islands,SAR
322,466157.99,False,2000-07-31 01:53:06,208.204.55.131,206.152.95.210,Mozilla/5.0 (Android 4.3; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,8e1fd16c-fe34-4ec9-824a-2e7c48cb8671,Desktop,"Howard, Roth and Cherry Bank",GB07GGSX67171715050721,Greece,NIO
124,718607.27,False,2016-04-10 16:52:30,98.64.31.59,164.36.219.60,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/532.31.1 (KHTML, like Gecko) Version/4.0 Safari/532.31.1",619c2403-af14-4a64-a4bf-abb42e515c30,Tablet,Cruz-Parker Bank,GB68QMMY85720521209047,Ireland,GGP
380,256784.54,False,1991-09-06 21:15:16,141.56.229.99,170.172.48.210,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.1),9c70d961-af0a-4363-b6e5-ae54279f1af7,Tablet,Nguyen and Sons Bank,GB80HHGY58165683142246,Seychelles,XOF
56,960729.92,False,1997-08-11 02:03:23,198.0.251.255,136.114.2.101,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; mk-MK) AppleWebKit/535.39.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6535.39.3",e93001bd-8f14-4fce-ae08-37906dc0ab5b,Tablet,Miller LLC Bank,GB44RNXM95963036045891,New Caledonia,VND
159,982986.33,False,1996-07-16 20:09:11,184.117.171.110,201.89.206.156,"Mozilla/5.0 (Linux; Android 6.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/59.0.847.0 Safari/534.1",490cab5c-08d3-433f-8f4f-a11f3d4d0272,Laptop,"Chapman, Garcia and Horton Bank",GB37QMZA46664345788261,Indonesia,GGP
375,75821.82,False,2002-02-12 04:38:57,151.49.220.154,206.14.100.113,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.1),dfb7f68e-368f-4e6f-8831-027d9e056410,Desktop,Shields-Anderson Bank,GB47XABS87347985853370,Tunisia,MXN
867,144483.95,False,1974-08-31 06:32:30,113.210.201.23,64.250.223.246,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/51.0.846.0 Safari/534.1",79a784b2-d0a8-40ac-9b9d-93d8b059c579,Desktop,"Jackson, Wright and Gibson Bank",GB52CVWB15948736864839,Martinique,DOP
826,575473.82,False,1991-07-26 04:28:15,211.235.142.105,31.132.249.241,Opera/9.17.(X11; Linux x86_64; cmn-TW) Presto/2.9.169 Version/12.00,08d44782-0f29-4413-9c39-91fd77a2853f,Mobile,Martin-Smith Bank,GB19KIUM71680188090770,Egypt,JEP
63,834621.69,False,1978-11-09 04:57:01,199.191.174.248,40.165.118.237,Opera/8.25.(Windows NT 5.01; ti-ET) Presto/2.9.172 Version/12.00,88c38bf0-0865-462c-a34e-05a66050395f,Mobile,Davis-Rhodes Bank,GB14IRTY28673442448814,Niue,BWP
470,778366.06,False,1998-05-15 04:54:19,198.214.64.166,210.97.119.209,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/35.0.854.0 Mobile/13C884 Safari/536.0",fd63d132-e45e-4456-ac8f-e727f1d7b5fa,Mobile,"Salazar, Chavez and Miles Bank",GB51DQKP50214174629974,Taiwan,WST
723,161854.73,False,1977-05-27 17:07:56,156.16.34.212,129.199.95.10,Opera/9.62.(X11; Linux i686; be-BY) Presto/2.9.167 Version/12.00,21f08b67-9950-49cf-9e6c-6431441cb75a,Mobile,Sullivan-Banks Bank,GB05ATNC34354699905480,Rwanda,ETB
558,951738.84,False,1981-03-24 17:39:06,209.133.247.175,208.224.95.185,"Mozilla/5.0 (iPad; CPU iPad OS 17_2 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/13.0.899.0 Mobile/15S245 Safari/531.2",e33f7de1-292d-450c-bdef-7ba862d2faf8,Mobile,Rodriguez LLC Bank,GB75BZFY64477544021850,Kazakhstan,MKD
471,219022.60,False,2025-09-09 09:24:56,195.211.116.158,42.91.193.250,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_3) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/46.0.840.0 Safari/531.2",d8b31ff1-5b48-4a5b-8072-4571af494860,Tablet,Garrison-Horton Bank,GB15RNJQ37690827311531,Cameroon,KPW
53,964620.40,False,1985-02-02 00:53:09,85.59.10.206,138.180.136.247,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_7) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/27.0.857.0 Safari/533.1",5a403842-a272-4d01-a93c-19a6913414a6,Desktop,"Gregory, Villanueva and Stone Bank",GB06DSHG34518998833158,Tuvalu,SAR
478,522448.21,False,1979-03-24 15:26:26,13.249.121.74,161.43.55.201,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/48.0.869.0 Mobile/09W207 Safari/532.0",99920fa5-e80a-42d1-90fa-3ac91381e6c5,Desktop,Riley-Austin Bank,GB09OENO49394960388715,Equatorial Guinea,NZD
942,225291.00,False,2022-08-04 11:00:48,157.87.50.223,117.51.155.2,Opera/9.74.(Windows 98; Win 9x 4.90; tl-PH) Presto/2.9.164 Version/10.00,b9a385e8-296f-4d15-acee-c1bf9f948919,Laptop,Horton-Barnes Bank,GB23IYQC54221572632114,Liberia,BHD
164,78638.98,False,1972-03-19 08:54:49,28.40.219.222,60.232.47.63,Mozilla/5.0 (Android 4.0.2; Mobile; rv:52.0) Gecko/52.0 Firefox/52.0,3be9cc34-9205-4103-b95d-cb1c071bcbbd,Desktop,Jenkins-Romero Bank,GB94YSAJ61411919372047,Cyprus,KPW
765,380314.53,False,2008-05-22 09:45:26,75.54.202.141,174.202.220.180,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/24.0.821.0 Safari/535.1",117ec083-7998-4b16-8f96-7d6f3de24b2d,Mobile,Kelley-Rollins Bank,GB07FGXX06568746095750,Peru,SOS
589,465363.12,False,1979-04-14 13:59:20,208.29.224.90,173.206.213.65,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.1),4aef5d17-309e-46f1-b149-097f4e213747,Tablet,"Santos, Moyer and Wilson Bank",GB07TAXD60453838980367,Mali,BAM
888,150830.58,False,1977-07-05 16:25:48,124.143.133.105,219.3.216.247,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/61.0.837.0 Safari/536.2",e7b5f250-adf0-4686-b18d-d38d82ee9102,Laptop,Ward-Barrett Bank,GB06AMCR49767558939995,Cocos (Keeling) Islands,TMT
606,823887.41,False,1997-06-01 05:53:52,91.178.250.112,175.37.228.70,Mozilla/5.0 (Windows 98; Win 9x 4.90; si-LK; rv:1.9.1.20) Gecko/2982-06-11 05:29:33 Firefox/3.8,cdf0a368-829e-455b-8095-baeafb8788c3,Desktop,Cobb-Powell Bank,GB13AGZU05894934137453,Sudan,CZK
674,505087.96,False,1992-04-14 08:40:50,109.114.139.115,182.73.220.84,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.0),e396e2c2-feb9-4f17-9419-5885f0fb18ed,Desktop,"Howard, Cole and Cook Bank",GB25AEBP12625056448411,Eritrea,RWF
417,703861.74,False,1984-05-04 15:14:10,51.187.208.231,211.250.139.57,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/12.5w3287.0 Mobile/47V861 Safari/533.1",1b2cee73-5c2b-4a03-9fcf-aede48284fc3,Mobile,Smith Inc Bank,GB18CWLQ64402278812443,Brazil,TWD
405,99178.54,False,2015-08-07 16:22:46,33.233.45.137,192.55.5.211,Opera/9.75.(Windows NT 6.2; fil-PH) Presto/2.9.161 Version/11.00,7562f470-c4f6-4583-940a-a60644d18177,Laptop,Anderson-Davis Bank,GB56PPJB66465435967570,Bahrain,DKK
294,988912.73,False,2014-02-03 06:29:37,208.121.175.189,138.240.167.216,Opera/8.99.(X11; Linux i686; is-IS) Presto/2.9.162 Version/10.00,921966c8-935f-4830-a9c6-b0c5330c7499,Laptop,"Richardson, Mason and Yang Bank",GB57ZTOK65025248774763,Uzbekistan,YER
120,517522.36,False,2016-05-09 06:12:02,165.106.64.97,194.186.254.7,Mozilla/5.0 (Windows NT 6.0; hsb-DE; rv:1.9.1.20) Gecko/8408-07-21 06:41:30 Firefox/13.0,cad5188a-2085-4b7e-9409-5605468aa1d2,Tablet,Murphy-Turner Bank,GB72LKHJ82247782397706,India,LSL
618,893643.76,False,1980-02-17 11:28:45,44.57.127.33,64.119.159.196,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/3.0),d027189e-7f63-4d69-894c-c0ef128de0d4,Mobile,Booth Ltd Bank,GB07BEIR21585906594280,Kenya,EUR
672,100445.68,False,2019-09-01 13:36:43,171.101.40.45,219.249.168.93,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/531.48.3 (KHTML, like Gecko) Version/4.1 Safari/531.48.3",b5725c22-18b9-4966-b89b-dfbf6f710ea0,Mobile,Vaughn-Martin Bank,GB16SOQN02918391844138,Syrian Arab Republic,NAD
275,744239.57,False,2004-12-26 19:19:24,213.27.195.75,145.73.213.29,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.1),f9064d20-7be0-406a-ae90-e211a4703870,Tablet,Murphy LLC Bank,GB89XHDE66037775425803,Kazakhstan,MDL
50,252600.25,False,2025-12-11 17:53:28,66.73.71.196,63.203.165.236,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.0),c714353f-b3f8-4ee2-bb0c-0db925f8005c,Desktop,Crane and Sons Bank,GB98ZYZF51569296390515,Bahamas,HKD
114,660110.85,False,1976-04-11 03:36:14,194.24.105.12,56.6.139.141,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.0),da90c2c1-3195-43e6-a856-83daa5ad273a,Tablet,"Contreras, Marsh and Edwards Bank",GB68BDCS66967060571318,Sweden,JPY
289,370069.62,False,2010-09-28 00:34:03,119.75.214.152,215.160.112.222,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.0),bfc2348a-fef9-4647-9138-f131ad529a6c,Tablet,Farley Ltd Bank,GB26PVFG45240948126753,North Macedonia,PAB
483,711000.97,False,1984-02-18 01:16:35,125.223.242.20,195.196.248.18,Opera/8.10.(Windows NT 6.0; bho-IN) Presto/2.9.186 Version/11.00,8463b4bd-5551-4858-be73-9c419ca76e2d,Desktop,Church Group Bank,GB18VRML86184186894899,Mauritania,DJF
796,185735.74,False,2012-03-23 03:12:57,176.146.210.159,209.68.199.44,"Mozilla/5.0 (Windows 98) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/62.0.880.0 Safari/536.0",7b6dc584-6494-450a-b9b0-78280c78e27e,Laptop,"Wilson, Jackson and Hill Bank",GB27OBYE08958057035891,Cyprus,GMD
205,951162.79,False,2008-11-16 07:02:04,218.217.34.123,177.187.16.137,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; gez-ER) AppleWebKit/535.38.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6535.38.2",e0c547e9-aaf5-4fc0-8c13-1bf5898c263a,Tablet,Elliott-Jenkins Bank,GB73HCKR65329108041086,Bolivia,JPY
457,610195.26,False,2020-02-16 16:13:09,203.0.51.148,177.188.52.71,Mozilla/5.0 (Android 3.2.4; Mobile; rv:7.0) Gecko/7.0 Firefox/7.0,e1486398-45ce-49fe-af48-0b317c1a1f37,Desktop,Simpson-Grant Bank,GB36DIUQ80714900245018,Latvia,BMD
891,863060.95,False,1972-11-18 06:23:37,148.213.162.49,193.194.253.150,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.0),87712f2a-22dd-4842-8531-b38c0f2e357f,Laptop,Walker-Lin Bank,GB92ZMYE30440767882523,Bahrain,PKR
85,168074.85,False,1991-04-13 18:39:18,165.156.158.74,144.52.133.64,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.1),c4c21249-293b-4f9b-b7ab-b45f3f0aa906,Mobile,Faulkner-Moore Bank,GB54CQJJ21823343171315,Barbados,XCD
635,319219.54,False,2025-03-07 07:55:32,78.86.245.197,138.146.88.135,Mozilla/5.0 (Android 3.2.1; Mobile; rv:45.0) Gecko/45.0 Firefox/45.0,994ee939-bd22-4ad8-ba65-288bddc32fa4,Laptop,"Rice, Jones and Berry Bank",GB61ORUJ47126854504063,Somalia,KWD
111,499591.22,False,1970-10-15 00:03:05,90.255.253.141,74.29.118.37,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/3.1),9f953b69-f235-4ed6-bb82-6e071792a80b,Laptop,"Jackson, Jones and Coleman Bank",GB38ADLA59310466898042,Netherlands,WST
481,360691.23,False,2013-11-08 23:41:54,158.116.27.114,159.86.142.112,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.0),5415238b-f320-4823-bd2c-1fcc618f1b3e,Tablet,Bowen-Chavez Bank,GB18AIKF58816131595832,Peru,GNF
776,982108.62,False,1997-02-03 21:47:47,182.30.213.217,167.239.107.12,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2989-06-02 04:16:34 Firefox/14.0,452040c1-0204-47b5-8e73-5e479b56bb34,Tablet,Castro Ltd Bank,GB50OJVO26692866666839,Dominica,SAR
336,601915.44,False,2013-07-12 06:09:11,176.48.42.53,94.203.169.127,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.1),8199f8a0-1933-4ec8-b42a-6c397257ab8c,Laptop,Mullins-Andrade Bank,GB64PPIP04280258299587,Mozambique,XOF
909,575520.15,False,1999-08-27 12:22:46,213.160.5.133,223.54.69.247,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/62.0.823.0 Safari/535.0",2b1c0f48-5767-4b3e-90e4-92af6ab44a76,Desktop,Adams-Faulkner Bank,GB15KIZJ99222151248840,Guinea-Bissau,BYR
975,652805.84,False,1974-02-08 10:42:27,199.127.245.173,3.115.195.86,Opera/9.77.(X11; Linux x86_64; hy-AM) Presto/2.9.166 Version/11.00,b6d13ecb-9cb8-42d6-b357-4a58c0550f73,Laptop,Roth PLC Bank,GB63BBWH58857285884147,Ukraine,MGA
652,844513.49,False,1984-02-14 08:59:56,98.34.114.184,108.183.199.8,Opera/8.47.(X11; Linux x86_64; fil-PH) Presto/2.9.183 Version/12.00,ae017fd1-7412-4571-83e8-05b098ccb598,Mobile,"Thomas, Rosario and Robbins Bank",GB04OUOV32675832417008,Bahamas,TOP
305,420527.64,False,2018-01-18 22:24:58,134.82.129.26,29.191.205.65,Opera/8.71.(X11; Linux i686; ky-KG) Presto/2.9.168 Version/11.00,0d6d3257-559a-4982-8e47-d1918f89220f,Desktop,Elliott Group Bank,GB54UXHC68988699612469,Cocos (Keeling) Islands,FKP
526,111010.72,False,1974-09-16 09:37:26,190.44.224.19,13.155.51.86,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_3_5 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/13.5p1815.0 Mobile/35M943 Safari/532.2",41bd7a9a-64b0-43d6-a293-07c76d07ed40,Mobile,Hoover-Sullivan Bank,GB21LINJ87848476380382,Saint Barthelemy,MXN
449,768712.33,False,2006-11-26 13:05:09,184.233.216.75,156.196.19.217,"Mozilla/5.0 (Linux; Android 11) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/29.0.881.0 Safari/533.0",5abef1ce-386c-406d-b2f7-e260c5257c3a,Desktop,Carter Group Bank,GB18SUEL49683950970183,Trinidad and Tobago,TMT
846,255272.73,False,2025-03-13 13:22:06,181.149.84.16,145.140.112.95,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/16.6t7762.0 Mobile/65Q425 Safari/534.0",8b9a1ec8-12c8-4cf5-aac3-80fd4786c0f6,Laptop,Herrera Group Bank,GB11WYPY22312512186361,Afghanistan,BYR
779,992295.91,False,1972-11-04 17:46:09,185.54.255.134,182.215.7.90,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/62.0.868.0 Safari/531.0",73f06ec5-a7de-493d-acb7-1a2c6564c8d1,Laptop,"Bell, Holt and West Bank",GB27KZHL39463942638088,Korea,AUD
395,617596.37,False,2022-11-18 09:33:19,223.181.207.45,139.135.98.33,Opera/9.33.(Windows NT 6.0; da-DK) Presto/2.9.187 Version/12.00,5c15b9b7-f566-41f2-ba74-e568990a2fd1,Mobile,Gibbs-Wood Bank,GB90EKXH27604900185098,Kenya,MZN
801,238666.32,False,1995-03-05 08:43:52,199.23.230.165,1.170.28.110,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.0),504a359e-0c40-47ac-9be3-e6d16d1d1e2b,Tablet,Adkins-Orozco Bank,GB49NBIT53598962668601,Iran,SZL
425,20105.85,False,2011-01-12 23:32:41,207.116.42.51,141.82.242.118,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.0),2eff3424-0bae-443a-9ca5-3c12dfacdade,Desktop,Williams Group Bank,GB72QYZG30098657444300,American Samoa,HKD
921,402625.18,False,1974-02-10 05:15:15,223.198.214.172,142.104.171.69,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.2.4 (KHTML, like Gecko) Version/5.0.1 Safari/533.2.4",ed4cfcf3-16ab-48f4-ae33-43f36972d95b,Desktop,"Williams, Mejia and Carroll Bank",GB21JZWU14000570678254,Malta,PHP
341,766638.16,False,1999-02-26 01:57:22,211.3.68.45,64.106.57.44,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2363-11-17 10:07:31 Firefox/8.0,92db755f-d5fe-4eaa-83be-ae8dd2df4d8c,Desktop,Sullivan-Oliver Bank,GB17MHJK40630692983667,British Indian Ocean Territory (Chagos Archipelago),UYU
696,296330.56,False,1981-10-13 22:45:09,187.226.228.159,7.171.46.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_4 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/12.4j2165.0 Mobile/66K862 Safari/531.1",e0d54008-166e-4e78-b1b1-dbd21b2d341f,Mobile,Ortiz Inc Bank,GB09HPKT32639253045630,Liechtenstein,LSL
226,291559.75,False,1990-03-12 20:05:56,196.207.231.213,199.174.60.70,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; nso-ZA) AppleWebKit/535.50.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6535.50.1",e754231b-9c65-4013-9d4f-45388bec7c85,Tablet,Decker Inc Bank,GB38GIKK84181850694004,Gabon,LYD
326,365347.99,False,2008-04-12 21:37:59,172.88.222.61,211.61.217.26,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_1 rv:4.0; mhr-RU) AppleWebKit/535.2.4 (KHTML, like Gecko) Version/4.0.5 Safari/535.2.4",b913e95b-fb99-459e-8bed-62f088a1ebf4,Mobile,"Black, Johnson and Gonzalez Bank",GB36BTTW18135957821568,Ukraine,SLL
131,656636.34,False,2016-11-27 03:53:12,164.101.141.175,73.141.128.91,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/5448-11-26 13:30:13 Firefox/3.8,c52201f4-b586-4e6e-961a-91cc11e77b11,Desktop,Horne-Carey Bank,GB71EREO70039715755535,Cook Islands,KRW
885,317384.92,False,1998-04-02 04:37:37,106.65.184.42,90.30.136.180,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/4.1),bcefa79c-4ad4-44b5-bb42-92c19a1e8c73,Laptop,Cunningham Group Bank,GB49ZUCU38028918275033,Botswana,NPR
349,936451.97,False,1997-01-08 23:28:10,112.71.187.230,116.100.103.145,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/17.0.813.0 Safari/535.1",e5441ec8-24c9-4a47-9881-cd15f3a48eb0,Tablet,"Kane, Cooke and Cabrera Bank",GB65ULKM14129021141654,Jersey,VEF
